date,lake_id,lake_area_km2
2025-12-09,L5,1.243174342045264
2025-12-16,L5,1.2229245219382738
2025-12-23,L5,1.2026747018312838
2025-12-30,L5,1.1621750616173039
2026-01-06,L5,1.1062388540063328
2026-01-13,L5,1.1148253264401504
2026-01-20,L5,1.115878249431655
2026-01-27,L5,1.145867619891477
2026-02-03,L5,1.1248341903778376
2026-02-10,L5,1.1248341903778376
2026-02-17,L5,1.1248341903778376
2026-02-24,L5,1.1248341903778376
2026-03-03,L5,1.1248341903778376
2026-03-10,L5,1.1248341903778376
2026-03-17,L5,1.1248341903778376
2026-03-24,L5,1.1248341903778376
2026-03-31,L5,1.1248341903778376
2026-04-07,L5,1.1248341903778376
2026-04-14,L5,1.1248341903778376
2026-04-21,L5,1.1248341903778376
2026-04-28,L5,1.1248341903778376
