date,lake_id,lake_area_km2,temperature,precipitation,area_lag_1,area_lag_2,area_lag_3,area_change,growth_rate,growth_acceleration,area_rolling_mean_3,area_rolling_std_3,temp_lag_1,precip_lag_1,precip_rolling_3,month
2025-12-09,L5,1.243174342045264,-10.428766094289417,1.3123958482654817e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
2025-12-16,L5,1.2229245219382738,-8.480110967226949,0.138229678025922,1.243174342045264,0.0,0.0,-0.020249820106990057,-0.016288801515703066,0.0,0.0,0.0,-10.428766094289417,1.3123958482654817e-05,0.0,12
2025-12-23,L5,1.2026747018312838,-3.8467660659782967,0.0089911665429449,1.2229245219382738,1.243174342045264,0.0,-0.020249820106990057,-0.016558519960737324,-0.0002697184450342581,1.2229245219382738,0.020249820106990057,-8.480110967226949,0.138229678025922,0.04907798950911652,12
2025-12-30,L5,1.162175061617304,-8.16867826952583,0.1474572867511071,1.2026747018312838,1.2229245219382738,1.243174342045264,-0.04049964021397967,-0.03367464215578148,-0.01711612219504416,1.1959247617956206,0.030932111149839993,-3.8467660659782967,0.0089911665429449,0.09822604377332467,12
2026-01-06,L5,1.1062388540063328,-13.23885284447158,0.5490532135715319,1.162175061617304,1.2026747018312838,1.2229245219382738,-0.05593620761097129,-0.04813062115885488,-0.014455979003073396,1.1570295391516403,0.048423398140906695,-8.16867826952583,0.1474572867511071,0.23516722228852796,1
2026-01-13,L5,1.1148253264401504,-9.285644947883586,0.0701447420755808,1.1062388540063328,1.162175061617304,1.2026747018312838,0.008586472433817605,0.007761861195456122,0.055892482354311004,1.1277464140212625,0.03012359056758516,-13.23885284447158,0.5490532135715319,0.2555517474660733,1
2026-01-20,L5,1.115878249431655,-9.66233086842225,0.0968919242012849,1.1148253264401504,1.1062388540063328,1.162175061617304,0.0010529229915046123,0.0009444735121570981,-0.0068173876832990235,1.1123141432927126,0.005287628640650415,-9.285644947883586,0.0701447420755808,0.23869662661613256,1
2026-01-27,L5,1.145867619891477,-10.254537009276264,0.9299155417566408,1.115878249431655,1.1148253264401504,1.1062388540063328,0.029989370459821973,0.026875127707790988,0.02593065419563389,1.1255237319210942,0.017626187761967674,-9.66233086842225,0.0968919242012849,0.36565073601116876,1
2026-02-03,L5,1.1248341903778376,-11.597389540666038,9.614859603560497,1.145867619891477,1.115878249431655,1.1148253264401504,-0.0210334295136394,-0.018355898315401773,-0.04523102602319276,1.1288600199003234,0.015394676438698235,-10.254537009276264,0.9299155417566408,3.547222356506141,2
2026-02-10,L5,1.1248341903778376,-11.89580086607658,0.37322060339388,1.1248341903778376,1.145867619891477,1.115878249431655,0.0,0.0,0.018355898315401773,1.1318453335490506,0.012143656191681283,-11.597389540666038,9.614859603560497,3.639331916237006,2
2026-02-17,L5,1.1248341903778376,-11.58514743003326,0.8071898313009649,1.1248341903778376,1.1248341903778376,1.145867619891477,0.0,0.0,0.0,1.1248341903778376,0.0,-11.89580086607658,0.37322060339388,3.5984233460851143,2
2026-02-24,L5,1.1248341903778376,-10.176808879447297,2.83123147455209,1.1248341903778376,1.1248341903778376,1.1248341903778376,0.0,0.0,0.0,1.1248341903778376,0.0,-11.58514743003326,0.8071898313009649,1.3372139697489782,2
2026-03-03,L5,1.1248341903778376,-8.18458119530298,2.745957795355266,1.1248341903778376,1.1248341903778376,1.1248341903778376,0.0,0.0,0.0,1.1248341903778376,0.0,-10.176808879447297,2.83123147455209,2.12812636706944,3
2026-03-10,L5,1.1248341903778376,-1.845768745125692,2.685083410952702,1.1248341903778376,1.1248341903778376,1.1248341903778376,0.0,0.0,0.0,1.1248341903778376,0.0,-8.18458119530298,2.745957795355266,2.754090893620019,3
2026-03-17,L5,1.1248341903778376,-6.8481200443599,6.746104347526319,1.1248341903778376,1.1248341903778376,1.1248341903778376,0.0,0.0,0.0,1.1248341903778376,0.0,-1.845768745125692,2.685083410952702,4.059048517944762,3
2026-03-24,L5,1.1248341903778376,-9.322352581099144,20.29325503906765,1.1248341903778376,1.1248341903778376,1.1248341903778376,0.0,0.0,0.0,1.1248341903778376,0.0,-6.8481200443599,6.746104347526319,9.908147599182223,3
2026-03-31,L5,1.1248341903778376,-7.218445975294027,9.199511648830528,1.1248341903778376,1.1248341903778376,1.1248341903778376,0.0,0.0,0.0,1.1248341903778376,0.0,-9.322352581099144,20.29325503906765,12.079623678474832,3
2026-04-07,L5,1.1248341903778376,-7.064529292622012,5.217170018264837,1.1248341903778376,1.1248341903778376,1.1248341903778376,0.0,0.0,0.0,1.1248341903778376,0.0,-7.218445975294027,9.199511648830528,11.569978902054338,4
2026-04-14,L5,1.1248341903778376,-7.888870237924566,14.18499722509589,1.1248341903778376,1.1248341903778376,1.1248341903778376,0.0,0.0,0.0,1.1248341903778376,0.0,-7.064529292622012,5.217170018264837,9.533892964063751,4
2026-04-21,L5,1.1248341903778376,-4.453593577347021,2.2283637146009734,1.1248341903778376,1.1248341903778376,1.1248341903778376,0.0,0.0,0.0,1.1248341903778376,0.0,-7.888870237924566,14.18499722509589,7.210176985987235,4
2026-04-28,L5,1.1248341903778376,-4.453593577347021,2.2283637146009734,1.1248341903778376,1.1248341903778376,1.1248341903778376,0.0,0.0,0.0,1.1248341903778376,0.0,-4.453593577347021,2.2283637146009734,6.21390821809928,4
