date,lake_id,lake_area_km2,temperature,precipitation,area_lag_1,area_lag_2,area_lag_3,area_change,growth_rate,growth_acceleration,area_rolling_mean_3,area_rolling_std_3,temp_lag_1,precip_lag_1,precip_rolling_3,month
2026-03-23,L2,0.3697959667689006,-5.342883166278357,29.66568739980913,0.7618278770866395,0.9713344671122234,0.7764925548057556,-0.3920319103177389,-0.5145938106346754,-0.2989043677917308,0.7009861036559207,0.30534968952740277,-2.276930463693182,11.790830683256624,17.505254369543675,3
2026-03-30,L2,0.1995872384910583,-3.875024914736084,21.20993924644449,0.3697959667689006,0.7618278770866395,0.9713344671122234,-0.17020872827784228,-0.46027740584908033,0.05431640478559502,0.44373702744886584,0.2883211651318074,-5.342883166278357,29.66568739980913,20.88881910983675,3
2026-04-06,L2,0.3156691916058858,-1.686939992452248,7.832563869043565,0.1995872384910583,0.3697959667689006,0.7618278770866395,0.1160819531148275,0.5816100968801574,1.0418875027292378,0.2950174656219479,0.08696334362873673,-3.875024914736084,21.20993924644449,19.569396838432397,4
2026-04-13,L2,0.4145463268000284,-1.686939992452248,7.832563869043565,0.3156691916058858,0.1995872384910583,0.3697959667689006,0.0988771351941426,0.3132302353965257,-0.2683798614836317,0.3099342522989905,0.10759423571134798,-1.686939992452248,7.832563869043565,12.291688994843874,4
2025-11-24,L3,0.9490489170784148,-8.746699588999718,4.161297786525442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
2025-12-01,L3,1.0035283607298384,-7.885436968480868,18.887477877168266,0.9490489170784148,0.0,0.0,0.054479443651423654,0.0574042524795614,0.0,0.0,0.0,-8.746699588999718,4.161297786525442,0.0,12
2025-12-08,L3,1.0580078043812622,-9.507110953879574,41.89938449180698,1.0035283607298384,0.9490489170784148,0.0,0.054479443651423765,0.05428789636976714,-0.0031163561097942577,1.0035283607298384,0.05447944365142375,-7.885436968480868,18.887477877168266,21.649386718500228,12
2025-12-15,L3,1.1544237989015518,-12.040547889775398,2.244346015951912,1.0580078043812622,1.0035283607298384,0.9490489170784148,0.0964159945202896,0.0911297573808305,0.036841861011063355,1.0719866546708843,0.0764127902044095,-9.507110953879574,41.89938449180698,21.010402794975715,12
2025-12-22,L3,1.1450031325724783,-7.783933192001882,0.4463572685933611,1.1544237989015518,1.0580078043812622,1.0035283607298384,-0.009420666329073457,-0.008160492132990792,-0.09929024951382129,1.1191449119517642,0.0531554012315428,-12.040547889775398,2.244346015951912,14.863362592117417,12
2025-12-29,L3,1.0842902862170003,-8.634819599768264,32.00144121012267,1.1450031325724783,1.1544237989015518,1.0580078043812622,-0.06071284635547802,-0.053024174893805294,-0.044863682760814504,1.1279057392303435,0.038064656108919716,-7.783933192001882,0.4463572685933611,11.564048164889313,12
2026-01-05,L3,0.9848281526176752,-12.67637415925448,29.222014215541044,1.0842902862170003,1.1450031325724783,1.1544237989015518,-0.0994621335993251,-0.09173017121304324,-0.03870599631923794,1.071373857135718,0.08086489755165233,-8.634819599768264,32.00144121012267,20.556604231419023,1
2026-01-12,L3,0.8997283643913369,-10.346187826712846,19.302478791007523,0.9848281526176752,1.0842902862170003,1.1450031325724783,-0.08509978822633835,-0.08641079969144154,0.005319371521601696,0.9896156010753375,0.09237405206034094,-12.67637415925448,29.222014215541044,26.841978072223743,1
2026-01-19,L3,0.7640423270609538,-11.529436915420758,21.079091358903504,0.8997283643913369,0.9848281526176752,1.0842902862170003,-0.1356860373303831,-0.15080778010391419,-0.06439698041247265,0.8828662813566553,0.11135458039475506,-10.346187826712846,19.302478791007523,23.20119478848402,1
2026-01-26,L3,0.5891265274375915,-12.031624535297258,36.238278608351735,0.7640423270609538,0.8997283643913369,0.9848281526176752,-0.17491579962336223,-0.22893469828590765,-0.07812691818199347,0.7509657396299607,0.1557132721828499,-11.529436915420758,21.079091358903504,25.539949586087584,1
2026-02-02,L3,0.4151631009712219,-12.870524357468224,55.03230452870189,0.5891265274375915,0.7640423270609538,0.8997283643913369,-0.17396342646636964,-0.2952904314511593,-0.06635573316525165,0.5894439851565892,0.17443982969435248,-12.031624535297258,36.238278608351735,37.44989149865237,2
2026-02-09,L3,0.3045823722750346,-13.252158761253392,44.80925853979104,0.4151631009712219,0.5891265274375915,0.7640423270609538,-0.11058072869618729,-0.2663549059092621,0.02893552554189721,0.4362906668946161,0.14344380290092118,-12.870524357468224,55.03230452870189,45.35994722561489,2
2026-02-16,L3,0.2291388357755872,-12.402450211270102,45.791769248895456,0.3045823722750346,0.4151631009712219,0.5891265274375915,-0.0754435364994474,-0.24769501903847116,0.018659886870790926,0.316294769673948,0.09356357197123187,-13.252158761253392,44.80925853979104,48.544444105796124,2
2026-02-23,L3,0.18883249147288,-10.950450791279788,26.690486937558376,0.2291388357755872,0.3045823722750346,0.4151631009712219,-0.04030634430270719,-0.17590359210073933,0.07179142693773183,0.24085123317450066,0.05875707545521739,-12.402450211270102,45.791769248895456,39.097171575414954,2
2026-03-02,L3,0.1316371284077962,-8.555951357675001,39.772265738797095,0.18883249147288,0.2291388357755872,0.3045823722750346,-0.0571953630650838,-0.30288941600549796,-0.12698582390475863,0.18320281855208786,0.04899403685964407,-10.950450791279788,26.690486937558376,37.41817397508364,3
2026-03-09,L3,0.0974189326856401,-4.352491851290154,13.441498043728878,0.1316371284077962,0.18883249147288,0.2291388357755872,-0.034218195722156106,-0.25994334680525844,0.04294606920023952,0.13929618418877218,0.046185555470604905,-8.555951357675001,39.772265738797095,26.634750240028115,3
2026-03-16,L3,0.0861779043064117,-6.644943240863419,43.09710249138816,0.0974189326856401,0.1316371284077962,0.18883249147288,-0.011241028379228399,-0.11538853967433546,0.14455480713092297,0.10507798846661608,0.023677650127625016,-4.352491851290154,13.441498043728878,32.10362209130471,3
2026-03-23,L3,0.097914043270111,-9.304962925569985,59.97428259100074,0.0861779043064117,0.0974189326856401,0.1316371284077962,0.011736138963699294,0.1361850123666342,0.25157355204096965,0.09383696008738768,0.006637554912311355,-6.644943240863419,43.09710249138816,38.837627708705924,3
2026-03-30,L3,0.1096501822338104,-7.283864069397363,54.3793313188921,0.097914043270111,0.0861779043064117,0.0974189326856401,0.011736138963699405,0.11986165182989589,-0.0163233605367383,0.0979140432701111,0.01173613896366373,-9.304962925569985,59.97428259100074,52.48357213376033,3
2026-04-06,L3,0.1592345071008445,-5.354517676304378,46.37135283455724,0.1096501822338104,0.097914043270111,0.0861779043064117,0.049584324867034096,0.45220467359829775,0.33234302176840186,0.1222662442015887,0.03254878777749455,-7.283864069397363,54.3793313188921,53.574988914816686,4
2026-04-13,L3,0.2466670178712134,-5.354517676304378,46.37135283455724,0.1592345071008445,0.1096501822338104,0.097914043270111,0.0874325107703689,0.5490801734010906,0.09687549980279286,0.17185056906862284,0.06937418162906236,-5.354517676304378,46.37135283455724,49.04067899600219,4
2025-12-01,L4,1.488926300708218,-0.9995567714559002,0.0196152153946262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
2025-12-08,L4,2.2166650455480887,-3.625354723198492,0.7255565287743249,1.488926300708218,0.0,0.0,0.7277387448398707,0.4887674725698087,0.0,0.0,0.0,-0.9995567714559002,0.0196152153946262,0.0,12
2025-12-15,L4,2.9444037903879603,-4.333668873633948,0.361620244084112,2.2166650455480887,1.488926300708218,0.0,0.7277387448398716,0.32830343325954875,-0.16046403931025993,2.216665045548089,0.7277387448398711,-3.625354723198492,0.7255565287743249,0.368930662751021,12
2025-12-22,L4,3.564529838966719,-0.7859072400751675,0.2633527207543451,2.9444037903879603,2.2166650455480887,1.488926300708218,0.6201260485787587,0.21061175461163556,-0.11769167864791319,2.908532891634256,0.6746479944144281,-4.333668873633948,0.361620244084112,0.4501764978709273,12
2025-12-29,L4,3.349304446444496,-3.402448705231523,0.2181613020644088,3.564529838966719,2.9444037903879603,2.2166650455480887,-0.21522539252222295,-0.06037974213861882,-0.27099149675025436,3.286079358599725,0.31486050535310045,-0.7859072400751675,0.2633527207543451,0.2810447556342886,12
2026-01-05,L4,2.768560217782828,-7.8779716166307105,2.418067572058575,3.349304446444496,3.564529838966719,2.9444037903879603,-0.580744228661668,-0.17339248729035833,-0.11301274515173951,3.2274648343980146,0.41173483913756176,-3.402448705231523,0.2181613020644088,0.9665271982924429,1
2026-01-12,L4,2.657648594082699,-5.6621367076663445,2.1149699651985165,2.768560217782828,3.349304446444496,3.564529838966719,-0.11091162370012908,-0.04006112021249495,0.1333313670778634,2.9251710861033415,0.3714729836524578,-7.8779716166307105,2.418067572058575,1.5837329464405,1
2026-01-19,L4,2.5674041262273097,-5.081263309205293,0.4564636854402014,2.657648594082699,2.768560217782828,3.349304446444496,-0.09024446785538931,-0.0339565087936457,0.00610461141884925,2.664537646030946,0.10075483894102337,-5.6621367076663445,2.1149699651985165,1.6631670742324307,1
2026-01-26,L4,2.027994209255118,-5.974660914087882,1.1881924563993358,2.5674041262273097,2.657648594082699,2.768560217782828,-0.5394099169721915,-0.21009934176776107,-0.17614283297411537,2.417682309855042,0.3404829332088573,-5.081263309205293,0.4564636854402014,1.2532087023460179,1
2026-02-02,L4,1.2914251741676297,-6.431110504852192,7.806367469070722,2.027994209255118,2.5674041262273097,2.657648594082699,-0.7365690350874885,-0.3632007585258491,-0.15310141675808803,1.9622745032166857,0.6405231310000927,-5.974660914087882,1.1881924563993358,3.150341203636753,2
